"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"100616204",1.19377615680139,1.84353642029229,0.439855833287163,4.19122876355881,2.77447736139113e-05,0.000143329998898573
"101929480",2.09238293375408,1.10556345052161,0.264289338051465,4.18315569849559,2.87490353208609e-05,0.000147898100758436
"100616447",0.867389253840729,1.91313394005764,0.457489525691981,4.18180927129186,2.89198527211516e-05,0.000148621771787672
"400867",3.76806400113398,1.25214098646996,0.299618533498621,4.17911726570721,2.92642769417667e-05,0.000150235187888043
"100151683",0.93809718278284,1.42297523844095,0.341004452621953,4.1728934255838,3.00755644595536e-05,0.000153873632903593
"100033820",0.957558000255502,1.54559602546221,0.370709832916973,4.16928791259867,3.05552800753886e-05,0.000156189032753901
"7287",1.35832234181989,1.12145706750487,0.268997877830991,4.16901827087823,3.05914467947488e-05,0.000156327593282983
"107984525",1.26834504193932,-1.63063151579069,0.39123634696312,-4.16789372574424,3.07427197705985e-05,0.000157030863908168
"6066",10.3961068648681,-3.71970887504807,0.8937626380909,-4.16185317725237,3.1567530087647e-05,0.000160815455535077
"406881",1.41407270921083,1.21080804428385,0.290966520964824,4.16133113964073,3.16397906930105e-05,0.000161141418535617
"406911",0.934629251477527,1.56004956657056,0.375558565229115,4.1539448464418,3.26791974445444e-05,0.000165915319201675
"100009667",2.57990765262959,1.36281755456432,0.328106625919511,4.15358132663447,3.27311808172801e-05,0.000166154798297076
"100033425",2.72280910222492,1.30573408206305,0.314504850754405,4.15171365061931,3.29994996289452e-05,0.000167369155305007
"100505893",2.61910180991795,1.71350284604457,0.412752581108366,4.15140431452493,3.30441414614543e-05,0.000167570944554493
"28914",1.63871754687519,1.18690712511681,0.286399631579138,4.14423411989913,3.40951280253511e-05,0.00017252034795115
"693208",0.845880959213703,1.62502589329314,0.392855188902951,4.13645012003286,3.52719982605788e-05,0.00017821396602845
"101927257",8.65756535108765,1.21557683121321,0.294161428727452,4.13234609469984,3.59079196314063e-05,0.000181161754175468
